	offset_z	hours	group	Sample_Number_Label	cyd1_mean_intensity	perc_intensity_change
1133	24	4.0	KO	7_2	3918.36398277	3.7038283626505972
1134	25	4.166666666666667	KO	7_2	3956.55680107	4.714643460759258
1135	26	4.333333333333333	KO	7_2	3918.71442639	3.7131032399154664
1136	27	4.5	KO	7_2	3975.79524439	5.223810100916937
1137	28	4.666666666666667	KO	7_2	3977.43996683	5.267339495932806
1138	29	4.833333333333333	KO	7_2	4019.83506173	6.3893724832358
1139	30	5.0	KO	7_2	4052.90718214	7.264662658847053
1140	31	5.166666666666667	KO	7_2	4053.67967699	7.285107587824487
1141	32	5.333333333333333	KO	7_2	4044.58427158	7.044387643052895
1142	33	5.5	KO	7_2	4046.19735742	7.08707974052551
1143	34	5.666666666666667	KO	7_2	4026.2758159	6.559834152419364
1144	35	5.833333333333333	KO	7_2	3927.12764909	3.935768466192065
1145	36	6.0	KO	7_2	3958.2202729	4.7586690790793025
1146	37	6.166666666666667	KO	7_2	3944.20012778	4.387610461366073
1147	38	6.333333333333333	KO	7_2	3974.22352375	5.182212779126181
1148	39	6.5	KO	7_2	4011.57974068	6.170886298437184
1149	40	6.666666666666667	KO	7_2	4072.89737564	7.793725197390165
1150	41	6.833333333333333	KO	7_2	4073.97307464	7.8221947589103324
1151	42	7.0	KO	7_2	4072.34312268	7.7790562809530766
1152	43	7.166666666666667	KO	7_2	4081.2926045000004	8.01591419682742
1153	44	7.333333333333333	KO	7_2	4077.25500812	7.909054751449098
1154	45	7.5	KO	7_2	4088.96227824	8.218900579059373
1155	46	7.666666666666667	KO	7_2	4084.92331682	8.112005006390552
1156	47	7.833333333333333	KO	7_2	4086.15583948	8.144625079193327
1157	48	8.0	KO	7_2	4091.36645963	8.28252989356858
1158	49	8.166666666666666	KO	7_2	4087.72870662	8.186252744372233
1159	50	8.333333333333334	KO	7_2	4091.43403161	8.284318260613315
1160	51	8.5	KO	7_2	4085.74186088	8.133668678545252
1161	52	8.666666666666666	KO	7_2	4059.70926518	7.444687295453169
1162	53	8.833333333333334	KO	7_2	4063.2407045	7.538150735481911
1163	54	9.0	KO	7_2	4083.58710489	8.076640682592618
1164	55	9.166666666666666	KO	7_2	4093.88103255	8.349080841782609
1165	56	9.333333333333334	KO	7_2	4092.48878843	8.312233564221298
1166	57	9.5	KO	7_2	4093.36733556	8.335485283862102
1167	58	9.666666666666666	KO	7_2	4093.34012368	8.334765091418179
1168	59	9.833333333333334	KO	7_2	4093.175078	8.33039697529983
1169	60	10.0	KO	7_2	4093.19838502	8.331013821313197
1170	61	10.166666666666666	KO	7_2	4091.94825728	8.297927810633631
1171	62	10.333333333333334	KO	7_2	4093.05059261	8.327102332031616
1172	63	10.5	KO	7_2	4093.58069164	8.341131988047259
1173	64	10.666666666666666	KO	7_2	4093.67383448	8.343597116130061
1174	65	10.833333333333334	KO	7_2	4091.75571668	8.292832011105308
1175	66	11.0	KO	7_2	4093.83507805	8.34786460521004
1176	67	11.166666666666666	KO	7_2	4094.27953045	8.359627528615738
1177	68	11.333333333333334	KO	7_2	4093.85571001	8.348410652807468
1178	69	11.5	KO	7_2	4091.29707991	8.280693682689147
1179	70	11.666666666666666	KO	7_2	4091.76873265	8.293176493119933
1180	71	11.833333333333334	KO	7_2	4089.26927293	8.227025532427666
1181	72	12.0	KO	7_2	4090.81116411	8.267833384630192
1384	-5	-0.8333333333333334	KO	8_3	1157.0368725	-5.815965158245485
1385	-4	-0.6666666666666666	KO	8_3	1169.0445977	-4.838523526533786
1386	-3	-0.5	KO	8_3	1209.32081595	-1.5599964258755366
1387	-2	-0.3333333333333333	KO	8_3	1195.40598481	-2.692678514109405
1388	-1	-0.16666666666666666	KO	8_3	1212.00041684	-1.3418740569310987
1389	0	0.0	KO	8_3	1228.48514023	0.0
1390	1	0.16666666666666666	KO	8_3	1216.93072165	-0.9405419896114434
1391	2	0.3333333333333333	KO	8_3	1239.40721063	0.8890681736659087
1392	3	0.5	KO	8_3	1245.64004337	1.3964274030036865
1393	4	0.6666666666666666	KO	8_3	1237.18297288	0.7080128497420473
1394	5	0.8333333333333334	KO	8_3	1304.750499	6.2080815039994155
1395	6	1.0	KO	8_3	1309.44525547	6.59023968534469
1396	7	1.1666666666666667	KO	8_3	1309.5034459	6.594976448378656
1397	8	1.3333333333333333	KO	8_3	1314.76987308	7.023669234928271
1398	9	1.5	KO	8_3	1344.17843008	9.417557124731646
1399	10	1.6666666666666667	KO	8_3	1335.4038835000001	8.703299679309303
1400	11	1.8333333333333333	KO	8_3	1336.93947037	8.828298087488044
1401	12	2.0	KO	8_3	1316.62863795	7.17497467682006
1402	13	2.1666666666666665	KO	8_3	1323.61724439	7.743854691004977
1403	14	2.3333333333333335	KO	8_3	1330.32949853	8.290239333373806
1404	15	2.5	KO	8_3	1331.90170455	8.418218579399179
1405	16	2.6666666666666665	KO	8_3	1334.14249649	8.600621432036084
1406	17	2.8333333333333335	KO	8_3	1379.83054273	12.31967710017759
1407	18	3.0	KO	8_3	1404.52079772	14.329490176579759
1408	19	3.1666666666666665	KO	8_3	1429.65715127	16.375616151314293
1409	20	3.3333333333333335	KO	8_3	1443.7647410999998	17.52398900239807
1410	21	3.5	KO	8_3	1443.46202899	17.499347913948014
1411	22	3.6666666666666665	KO	8_3	1419.24011299	15.527658130588884
1412	23	3.8333333333333335	KO	8_3	1370.78181818	11.583101275719041
1413	24	4.0	KO	8_3	1360.13178936	10.716177576665908
1414	25	4.166666666666667	KO	8_3	1455.15932302	18.45152011749703
1415	26	4.333333333333333	KO	8_3	1493.34447456	21.559832158849908
1416	27	4.5	KO	8_3	1509.72943912	22.893585740674464
1417	28	4.666666666666667	KO	8_3	1514.36849838	23.271210109751593
1418	29	4.833333333333333	KO	8_3	1547.61703911	25.977676768662516
1419	30	5.0	KO	8_3	1525.03638498	24.139587451133433
1420	31	5.166666666666667	KO	8_3	1499.33285509	22.047292717703627
1421	32	5.333333333333333	KO	8_3	1493.16025641	21.54483660506035
1422	33	5.5	KO	8_3	1504.98084054	22.5070447541786
1423	34	5.666666666666667	KO	8_3	1451.02112889	18.114666703932304
1424	35	5.833333333333333	KO	8_3	1415.01719028	15.183907720290124
1425	36	6.0	KO	8_3	1382.71443937	12.554429360954645
1426	37	6.166666666666667	KO	8_3	1420.92246969	15.66460375938869
1427	38	6.333333333333333	KO	8_3	1459.20479863	18.780826144694263
1428	39	6.5	KO	8_3	1446.44320517	17.74201883298265
1429	40	6.666666666666667	KO	8_3	1415.70872407	15.240199307982468
1430	41	6.833333333333333	KO	8_3	1408.89539401	14.685586977977048
1431	42	7.0	KO	8_3	1392.17902813	13.32485697542526
1432	43	7.166666666666667	KO	8_3	1373.51838338	11.80586060022235
1433	44	7.333333333333333	KO	8_3	1386.40420694	12.854780374505298
1434	45	7.5	KO	8_3	1387.32308552	12.929578070456907
1435	46	7.666666666666667	KO	8_3	1392.14265294	13.321895996182715
1436	47	7.833333333333333	KO	8_3	1322.7780605	7.675544227775211
1437	48	8.0	KO	8_3	1316.12389633	7.133888170889227
1438	49	8.166666666666666	KO	8_3	1343.90598291	9.395379634660495
1439	50	8.333333333333334	KO	8_3	1312.35284464	6.826920543320375
1440	51	8.5	KO	8_3	1322.18348624	7.627145249185316
1441	52	8.666666666666666	KO	8_3	1301.8118839	5.968875102247604
1442	53	8.833333333333334	KO	8_3	1334.23640593	8.608265760561089
1443	54	9.0	KO	8_3	1303.53508772	6.109145730159096
1444	55	9.166666666666666	KO	8_3	1321.97597284	7.610253437212622
1445	56	9.333333333333334	KO	8_3	1346.51116303	9.607444073593177
1446	57	9.5	KO	8_3	1371.5425727	11.645027504623808
1447	58	9.666666666666666	KO	8_3	1361.99736565	10.868037475406771
1448	59	9.833333333333334	KO	8_3	1347.60457348	9.696448849816619
1449	60	10.0	KO	8_3	1362.10683349	10.876948274277296
1450	61	10.166666666666666	KO	8_3	1406.96313942	14.528299394536011
1451	62	10.333333333333334	KO	8_3	1431.40889213	16.518209724702732
1452	63	10.5	KO	8_3	1469.75240055	19.639412184898646
1453	64	10.666666666666666	KO	8_3	1411.19366732	14.872668875408035
1454	65	10.833333333333334	KO	8_3	1412.40054841	14.970910282689044
1481	-5	-0.8333333333333334	KO	9_1	3219.87077827	4.618121187477149
1482	-4	-0.6666666666666666	KO	9_1	3141.05854709	2.0574011709196123
1483	-3	-0.5	KO	9_1	3089.93604199	0.3963592216421213
1484	-2	-0.3333333333333333	KO	9_1	3092.43916165	0.47768909292265915
1485	-1	-0.16666666666666666	KO	9_1	3110.71820918	1.0716010047269726
1486	0	0.0	KO	9_1	3077.73714699	0.0
1487	1	0.16666666666666666	KO	9_1	3125.91545029	1.5653807001393252
1488	2	0.3333333333333333	KO	9_1	3136.47829582	1.908582378045125
1489	3	0.5	KO	9_1	3064.73127292	-0.42257910435008234
1490	4	0.6666666666666666	KO	9_1	3135.92793792	1.8907004773591651
1491	5	0.8333333333333334	KO	9_1	3114.34300026	1.1893755548877882
1492	6	1.0	KO	9_1	3182.94870425	3.4184711765556735
1493	7	1.1666666666666667	KO	9_1	3107.25286212	0.9590070145810243
1494	8	1.3333333333333333	KO	9_1	3085.75051653	0.26036562439508487
1495	9	1.5	KO	9_1	3220.15443593	4.627337623009263
1496	10	1.6666666666666667	KO	9_1	3174.3382703	3.138706091404697
1497	11	1.8333333333333333	KO	9_1	3177.82999473	3.2521571193267818
1498	12	2.0	KO	9_1	3199.69111111	3.962455476071757
1499	13	2.1666666666666665	KO	9_1	3154.95225603	2.508827276413645
1500	14	2.3333333333333335	KO	9_1	3070.19648397	-0.2450067260413942
1501	15	2.5	KO	9_1	3019.15287118	-1.9034853534290506
1502	16	2.6666666666666665	KO	9_1	2988.94630193	-2.88493918809267
1503	17	2.8333333333333335	KO	9_1	2938.73966309	-4.516223357018596
1504	18	3.0	KO	9_1	2880.03403805	-6.4236515172633135
1505	19	3.1666666666666665	KO	9_1	2816.01331669	-8.5037746175291
1506	20	3.3333333333333335	KO	9_1	2866.13415655	-6.875278177895915
1507	21	3.5	KO	9_1	2822.79859823	-8.283311296071123
1508	22	3.6666666666666665	KO	9_1	2822.8467608	-8.281746426567988
1509	23	3.8333333333333335	KO	9_1	2853.44107673	-7.287694158006945
1510	24	4.0	KO	9_1	2930.61878335	-4.7800821387193695
1511	25	4.166666666666667	KO	9_1	2938.691163	-4.517799193020291
1512	26	4.333333333333333	KO	9_1	2935.81901125	-4.611119434900232
1513	27	4.5	KO	9_1	2942.91386243	-4.380597761308371
1514	28	4.666666666666667	KO	9_1	2903.90184952	-5.648152820328062
1515	29	4.833333333333333	KO	9_1	2846.45581015	-7.514655274125372
1516	30	5.0	KO	9_1	2910.17398578	-5.444362309298421
1517	31	5.166666666666667	KO	9_1	2886.49521287	-6.2137188780735455
1518	32	5.333333333333333	KO	9_1	2837.91854935	-7.792042860922692
1519	33	5.5	KO	9_1	2836.75130156	-7.829968380037984
1520	34	5.666666666666667	KO	9_1	2920.00334588	-5.12499260257694
1521	35	5.833333333333333	KO	9_1	2959.1179641999997	-3.8541037497633193
1522	36	6.0	KO	9_1	2931.51435919	-4.750983622594427
1523	37	6.166666666666667	KO	9_1	2975.50387597	-3.3217024761189595
1524	38	6.333333333333333	KO	9_1	3008.52845528	-2.248687539079987
1525	39	6.5	KO	9_1	2993.21905365	-2.746111487222282
1526	40	6.666666666666667	KO	9_1	2949.54300518	-4.165207608303158
1527	41	6.833333333333333	KO	9_1	3066.21354497	-0.3744180048406662
1528	42	7.0	KO	9_1	3045.24183007	-1.0558184590838098
1529	43	7.166666666666667	KO	9_1	3075.97843835	-0.057142912341292595
1530	44	7.333333333333333	KO	9_1	3122.57620349	1.4568838844425742
1531	45	7.5	KO	9_1	3012.81525108	-2.1094035263372937
1532	46	7.666666666666667	KO	9_1	3048.2254538	-0.9588763361049826
1533	47	7.833333333333333	KO	9_1	3060.9013185	-0.5470196994069274
1534	48	8.0	KO	9_1	2954.97608521	-3.9886792119352794
1535	49	8.166666666666666	KO	9_1	3021.20195961	-1.8369075941163766
1536	50	8.333333333333334	KO	9_1	3057.18858859	-0.667651505590597
1537	51	8.5	KO	9_1	3005.74272227	-2.3391999147948686
1538	52	8.666666666666666	KO	9_1	3045.68075397	-1.0415572054732145
1539	53	8.833333333333334	KO	9_1	3037.21769246	-1.3165339531879046
1540	54	9.0	KO	9_1	3096.23865681	0.60114002386768
1541	55	9.166666666666666	KO	9_1	3128.71696638	1.6564058902774694
1542	56	9.333333333333334	KO	9_1	3143.82579273	2.147312866033225
1543	57	9.5	KO	9_1	3170.07354056	3.0001390359246276
1544	58	9.666666666666666	KO	9_1	3179.96822358	3.321631176008037
1545	59	9.833333333333334	KO	9_1	3216.05338567	4.494088743584618
1546	60	10.0	KO	9_1	3271.89431055	6.308438774567993
1547	61	10.166666666666666	KO	9_1	3266.87403599	6.14532300735864
1548	62	10.333333333333334	KO	9_1	3304.18174635	7.357502884268757
1549	63	10.5	KO	9_1	3359.70393951	9.161496874278598
1550	64	10.666666666666666	KO	9_1	3369.63993741	9.484331392805217
1551	65	10.833333333333334	KO	9_1	3380.97413957	9.852595530341603
1552	66	11.0	KO	9_1	3458.96113142	12.386502362712616
1553	67	11.166666666666666	KO	9_1	3446.82133178	11.992063232266641
1554	68	11.333333333333334	KO	9_1	3422.14906954	11.190426800639287
1555	69	11.5	KO	9_1	3420.03733798	11.121813678103294
1556	70	11.666666666666666	KO	9_1	3489.09675539	13.36565108564603
1557	71	11.833333333333334	KO	9_1	3558.97999604	15.636255666623494
1558	72	12.0	KO	9_1	3586.52069717	16.531091704097793
1808	-3	-0.5	KO	10_2	2027.87792398	-0.4942997746600966
1809	-2	-0.3333333333333333	KO	10_2	2001.45133992	-1.7910226791104582
1810	-1	-0.16666666666666666	KO	10_2	2026.17894012	-0.5776670112485048
1811	0	0.0	KO	10_2	2037.95151372	0.0
1812	1	0.16666666666666666	KO	10_2	2042.99244271	0.24735274397173274
1813	2	0.3333333333333333	KO	10_2	2077.24914592	1.9282908320162895
1814	3	0.5	KO	10_2	2084.70484472	2.2941336280694
1815	4	0.6666666666666666	KO	10_2	2068.89213483	1.518221650598649
1816	5	0.8333333333333334	KO	10_2	2096.61829968	2.878713529985392
1817	6	1.0	KO	10_2	2087.95830231	2.453777150895965
1818	7	1.1666666666666667	KO	10_2	2081.45682586	2.134756977637174
1819	8	1.3333333333333333	KO	10_2	2082.26559845	2.1744425434887233
1820	9	1.5	KO	10_2	2012.81104718	-1.2336145571054127
1821	10	1.6666666666666667	KO	10_2	1976.45545213	-3.017542918759023
1822	11	1.8333333333333333	KO	10_2	1914.85613811	-6.040152318702929
1823	12	2.0	KO	10_2	1908.2332133000002	-6.365131827067709
1824	13	2.1666666666666665	KO	10_2	1943.97951583	-4.6111007674793525
1825	14	2.3333333333333335	KO	10_2	1914.34824863	-6.0650738870808265
1826	15	2.5	KO	10_2	1932.32578803	-5.182936148328419
1827	16	2.6666666666666665	KO	10_2	1875.5906757	-7.966864615126819
1828	17	2.8333333333333335	KO	10_2	1845.86552073	-9.425444702527464
1829	18	3.0	KO	10_2	1808.44846626	-11.261457689985658
1830	19	3.1666666666666665	KO	10_2	1806.62654127	-11.350857510233315
1831	20	3.3333333333333335	KO	10_2	1810.43872447	-11.16379794702313
1832	21	3.5	KO	10_2	1815.02666102	-10.938673035114636
1833	22	3.6666666666666665	KO	10_2	1840.58901683	-9.68435684368869
1834	23	3.8333333333333335	KO	10_2	1828.81398446	-10.262144504029356
1835	24	4.0	KO	10_2	1833.39126458	-10.037542491214788
1836	25	4.166666666666667	KO	10_2	1792.95916536	-12.021500350261045
1837	26	4.333333333333333	KO	10_2	1771.25779857	-13.086362131510551
1838	27	4.5	KO	10_2	1759.6659292	-13.655162188428521
1839	28	4.666666666666667	KO	10_2	1717.13425426	-15.742143878310053
1840	29	4.833333333333333	KO	10_2	1706.08749722	-16.28419588325868
1841	30	5.0	KO	10_2	1652.89206817	-18.894436052952365
1842	31	5.166666666666667	KO	10_2	1607.83493322	-21.105339239150073
1843	32	5.333333333333333	KO	10_2	1600.85741127	-21.447718432326436
1844	33	5.5	KO	10_2	1597.92251462	-21.591730526345437
1845	34	5.666666666666667	KO	10_2	1538.02211783	-24.530975959160468
1846	35	5.833333333333333	KO	10_2	1532.49455253	-24.802207402243738
1847	36	6.0	KO	10_2	1368.11634241	-32.868062208570805
1848	37	6.166666666666667	KO	10_2	1392.33521467	-31.679669251380595
1849	38	6.333333333333333	KO	10_2	1396.57013484	-31.471866458159575
1850	39	6.5	KO	10_2	1375.6700707	-32.497409215153326
1851	40	6.666666666666667	KO	10_2	1373.48177743	-32.60478631687866
1852	41	6.833333333333333	KO	10_2	1376.86354776	-32.43884663150179
1853	42	7.0	KO	10_2	1371.8229703	-32.68618212628985
1854	43	7.166666666666667	KO	10_2	1329.74406384	-34.75094697357469
1855	44	7.333333333333333	KO	10_2	1318.42726765	-35.306249497398866
1856	45	7.5	KO	10_2	1309.6369224999999	-35.73758189617388
1857	46	7.666666666666667	KO	10_2	1310.77329366	-35.68182143512513
1858	47	7.833333333333333	KO	10_2	1288.09326993	-36.79470481715422
1859	48	8.0	KO	10_2	1253.7972755	-38.4775708813913
1860	49	8.166666666666666	KO	10_2	1239.37917485	-39.18505094423548
1861	50	8.333333333333334	KO	10_2	1256.21112696	-38.35912589171666
1862	51	8.5	KO	10_2	1290.41820152	-36.68062302598559
1863	52	8.666666666666666	KO	10_2	1275.83622786	-37.39614415403159
1864	53	8.833333333333334	KO	10_2	1289.42534093	-36.729341583974616
1865	54	9.0	KO	10_2	1303.01399447	-36.06256156254046
1866	55	9.166666666666666	KO	10_2	1348.96680791	-33.807708435239135
1867	56	9.333333333333334	KO	10_2	1384.44005848	-32.06707572974123
1868	57	9.5	KO	10_2	1398.19760262	-31.39200843557938
1869	58	9.666666666666666	KO	10_2	1436.36751497	-29.519053554512258
1870	59	9.833333333333334	KO	10_2	1425.76138006	-30.039484724665076
1871	60	10.0	KO	10_2	1435.46030653	-29.563569257358598
1872	61	10.166666666666666	KO	10_2	1446.73370128	-29.0103963936224
1873	62	10.333333333333334	KO	10_2	1442.00748752	-29.24230641347233
1874	63	10.5	KO	10_2	1437.97329327	-29.44025981044182
1875	64	10.666666666666666	KO	10_2	1416.25589114	-30.50590842787915
1876	65	10.833333333333334	KO	10_2	1430.71286142	-29.796521075791905
1877	66	11.0	KO	10_2	1429.21893491	-29.86982637770624
1878	67	11.166666666666666	KO	10_2	1432.39822864	-29.713821992489205
1879	68	11.333333333333334	KO	10_2	1403.66084142	-31.123933421859963
1880	69	11.5	KO	10_2	1407.18598383	-30.950958628972703
1881	70	11.666666666666666	KO	10_2	1429.05467372	-29.87788649046624
1882	71	11.833333333333334	KO	10_2	1470.68703304	-27.835033211586907
1883	72	12.0	KO	10_2	1496.68198052	-26.559490231050052
1963	-5	-0.8333333333333334	KO	10_3	1381.29467681	-8.058216452982787
1964	-4	-0.6666666666666666	KO	10_3	1427.01639984	-5.014885560019991
1965	-3	-0.5	KO	10_3	1448.98197821	-3.552811980873507
1966	-2	-0.3333333333333333	KO	10_3	1435.18203217	-4.471364461434998
1967	-1	-0.16666666666666666	KO	10_3	1467.90293267	-2.2933947626143176
1968	0	0.0	KO	10_3	1502.35793077	0.0
1969	1	0.16666666666666666	KO	10_3	1512.50398614	0.6753420847454095
1970	2	0.3333333333333333	KO	10_3	1550.61710433	3.212228761974583
1971	3	0.5	KO	10_3	1532.00439239	1.9733287928799665
1972	4	0.6666666666666666	KO	10_3	1571.78085266	4.620930902559208
1973	5	0.8333333333333334	KO	10_3	1566.78483449	4.288385770159285
1974	6	1.0	KO	10_3	1592.93610586	6.029067590010075
1975	7	1.1666666666666667	KO	10_3	1615.18713969	7.510141665253638
1976	8	1.3333333333333333	KO	10_3	1553.79762361	3.4239305951302743
1977	9	1.5	KO	10_3	1556.50803982	3.604341411653257
1978	10	1.6666666666666667	KO	10_3	1546.59343148	2.9444049120390425
1979	11	1.8333333333333333	KO	10_3	1502.50953867	0.010091330227966468
1980	12	2.0	KO	10_3	1524.67397483	1.4854012883975245
1981	13	2.1666666666666665	KO	10_3	1484.35873388	-1.19806315934145
1982	14	2.3333333333333335	KO	10_3	1503.56079932	0.08006537758837835
1983	15	2.5	KO	10_3	1506.85251451	0.2991686367107241
1984	16	2.6666666666666665	KO	10_3	1494.855233	-0.4993948257160396
1985	17	2.8333333333333335	KO	10_3	1493.78742094	-0.570470568595286
1986	18	3.0	KO	10_3	1444.93735343	-3.822030433890696
1987	19	3.1666666666666665	KO	10_3	1428.76983316	-4.898173471370038
1988	20	3.3333333333333335	KO	10_3	1406.46817248	-6.382617372735789
1989	21	3.5	KO	10_3	1380.88130185	-8.085731531216386
1990	22	3.6666666666666665	KO	10_3	1376.90698479	-8.350270159368936
1991	23	3.8333333333333335	KO	10_3	1355.62219633	-9.767028977228739
1992	24	4.0	KO	10_3	1360.0873414	-9.469819838277974
1993	25	4.166666666666667	KO	10_3	1358.07336781	-9.603874017295604
1994	26	4.333333333333333	KO	10_3	1377.93975115	-8.281527129572398
1995	27	4.5	KO	10_3	1378.18484848	-8.26521295270547
1996	28	4.666666666666667	KO	10_3	1375.30538536	-8.456875875436824
1997	29	4.833333333333333	KO	10_3	1333.20933482	-11.258874632046341
1998	30	5.0	KO	10_3	1349.41477428	-10.180207616144594
1999	31	5.166666666666667	KO	10_3	1324.13104566	-11.86314402578178
2000	32	5.333333333333333	KO	10_3	1323.02124227	-11.937014797005467
2001	33	5.5	KO	10_3	1317.86078378	-12.280505411612532
2002	34	5.666666666666667	KO	10_3	1316.4314984	-12.37564155398757
2003	35	5.833333333333333	KO	10_3	1309.28508879	-12.851321115005188
2004	36	6.0	KO	10_3	1315.37727156	-12.445813036988271
2005	37	6.166666666666667	KO	10_3	1333.81488709	-11.218567841128046
2006	38	6.333333333333333	KO	10_3	1307.4912892	-12.970720064700256
2007	39	6.5	KO	10_3	1316.8316886	-12.34900408020029
2008	40	6.666666666666667	KO	10_3	1319.97616028	-12.139701648629387
2009	41	6.833333333333333	KO	10_3	1303.04326923	-13.266789322158774
2010	42	7.0	KO	10_3	1298.85196994	-13.545770728929933
2011	43	7.166666666666667	KO	10_3	1295.5917987	-13.762774358572896
