,z,x_col,y_row,track_window,cyd1_mean_intensity,Sample_Number,Label,norm_mean_inten,offset_z
1562,196,279,336,"(249L, 304L, 61L, 65L)",343.634380454,13,4,0.0496748234981,147
1563,197,285,335,"(261L, 303L, 48L, 64L)",342.17734657,13,4,0.0471302535235,148
1564,198,286,333,"(260L, 303L, 53L, 60L)",343.331676457,13,4,0.049146179992,149
1565,199,283,331,"(254L, 305L, 58L, 53L)",342.538679245,13,4,0.047761286395,150
1566,200,285,332,"(261L, 309L, 48L, 46L)",342.80798005,13,4,0.0482315944293,151
1567,201,282,330,"(257L, 306L, 51L, 48L)",342.442752397,13,4,0.0475937593523,152
1568,202,283,329,"(263L, 305L, 41L, 48L)",342.772826881,13,4,0.0481702027903,153
1569,203,285,329,"(265L, 307L, 40L, 44L)",340.014827018,13,4,0.0433536204713,154
1570,204,284,327,"(265L, 305L, 38L, 45L)",341.249045802,13,4,0.0455090652376,155
1571,205,283,325,"(268L, 303L, 31L, 45L)",336.750788644,13,4,0.0376532904113,156
1572,206,285,324,"(271L, 300L, 29L, 48L)",335.203529412,13,4,0.0349511505167,157
1573,207,287,324,"(271L, 301L, 32L, 47L)",333.450189155,13,4,0.0318891098715,158
1574,208,288,323,"(272L, 298L, 33L, 50L)",330.858786611,13,4,0.0273634737959,159
1575,209,288,322,"(272L, 296L, 32L, 53L)",325.210633947,13,4,0.017499516722,160
1576,210,289,322,"(273L, 295L, 33L, 55L)",323.196409715,13,4,0.013981867228,161
1577,211,290,322,"(273L, 294L, 35L, 57L)",322.931561997,13,4,0.0135193360823,162
1578,212,291,322,"(272L, 294L, 38L, 56L)",322.619685039,13,4,0.0129746728795,163
1579,213,292,323,"(274L, 294L, 37L, 58L)",322.99765808,13,4,0.0136347665536,164
1580,214,294,321,"(274L, 292L, 40L, 59L)",322.247464503,13,4,0.0123246254019,165
1581,215,294,322,"(273L, 293L, 42L, 59L)",321.583869082,13,4,0.0111657196263,166
1582,216,293,323,"(272L, 293L, 43L, 60L)",320.294256957,13,4,0.00891353569899,167
1583,0,364,386,"(317, 343, 95, 86)",705.613723696,13,5,0.375291422503,-46
1584,1,365,382,"(319L, 342L, 93L, 80L)",843.553035845,13,5,0.509524786973,-45
1585,2,363,377,"(317L, 337L, 93L, 80L)",932.79470076,13,5,0.596368839954,-44
1586,3,365,368,"(319L, 325L, 93L, 86L)",1008.94622231,13,5,0.670474436012,-43
1587,4,369,370,"(323L, 332L, 93L, 77L)",1049.08618012,13,5,0.709535973319,-42
1588,5,370,368,"(324L, 330L, 92L, 76L)",1073.37219293,13,5,0.733169505761,-41
1589,6,372,368,"(327L, 331L, 90L, 75L)",1079.48961538,13,5,0.739122574433,-40
1590,7,371,369,"(325L, 331L, 93L, 77L)",1090.01425662,13,5,0.749364455306,-39
1591,8,373,373,"(327L, 334L, 92L, 79L)",1098.25572869,13,5,0.757384507798,-38
1592,9,373,375,"(328L, 335L, 90L, 80L)",1107.36887345,13,5,0.766252814175,-37
1593,10,372,378,"(328L, 337L, 88L, 83L)",1115.49154068,13,5,0.774157253699,-36
1594,11,370,381,"(325L, 339L, 91L, 85L)",1110.52888023,13,5,0.769327922607,-35
1595,12,370,383,"(326L, 341L, 89L, 84L)",1148.87831171,13,5,0.806647038772,-34
1596,13,365,389,"(322L, 346L, 87L, 86L)",1146.49223744,13,5,0.804325069987,-33
1597,14,362,392,"(321L, 349L, 83L, 87L)",1204.58380552,13,5,0.860855920467,-32
1598,15,357,397,"(318L, 353L, 79L, 88L)",1227.35555963,13,5,0.883015877052,-31
1599,16,356,397,"(319L, 351L, 75L, 92L)",1249.00244867,13,5,0.904081189772,-30
1600,17,351,403,"(314L, 356L, 74L, 94L)",1262.1996357,13,5,0.916923814466,-29
1601,18,348,406,"(311L, 360L, 75L, 93L)",1245.17013266,13,5,0.900351834714,-28
1602,19,348,409,"(313L, 360L, 71L, 98L)",1243.21986587,13,5,0.898453964779,-27
1603,20,352,408,"(316L, 357L, 73L, 103L)",1243.50415512,13,5,0.898730616174,-26
1604,21,358,409,"(324L, 360L, 69L, 99L)",1272.5761988,13,5,0.927021595543,-25
1605,22,363,407,"(329L, 358L, 69L, 99L)",1252.19966317,13,5,0.907192506284,-24
1606,23,362,400,"(326L, 350L, 73L, 100L)",1267.65821647,13,5,0.922235742228,-23
1607,24,362,396,"(327L, 346L, 71L, 100L)",1290.84635272,13,5,0.944800894228,-22
1608,25,362,390,"(328L, 340L, 69L, 100L)",1301.11649215,13,5,0.954795110864,-21
1609,26,359,390,"(324L, 339L, 71L, 103L)",1297.58286845,13,5,0.951356423302,-20
1610,27,362,391,"(327L, 340L, 70L, 103L)",1300.89502567,13,5,0.954579594416,-19
1611,28,366,390,"(331L, 338L, 70L, 105L)",1308.03276353,13,5,0.961525566187,-18
1612,29,370,389,"(336L, 337L, 69L, 105L)",1315.27215868,13,5,0.968570464069,-17
1613,30,373,388,"(339L, 336L, 69L, 105L)",1316.08739407,13,5,0.969363796924,-16
1614,31,373,383,"(337L, 331L, 73L, 105L)",1307.80537028,13,5,0.961304282193,-15
1615,32,375,377,"(339L, 325L, 72L, 105L)",1309.93815834,13,5,0.963379769691,-14
1616,33,374,372,"(338L, 318L, 73L, 108L)",1327.05142176,13,5,0.980033259475,-13
1617,34,375,370,"(338L, 316L, 74L, 108L)",1337.16544055,13,5,0.989875549892,-12
1618,35,375,370,"(339L, 318L, 73L, 104L)",1347.56940896,13,5,1.0,-11
1619,36,378,372,"(341L, 320L, 74L, 105L)",1346.49594183,13,5,0.998955373187,-10
1620,37,377,375,"(340L, 323L, 75L, 104L)",1344.53066711,13,5,0.997042898539,-9
1621,38,377,375,"(339L, 323L, 76L, 105L)",1343.54822589,13,5,0.996086852076,-8
1622,39,376,375,"(337L, 323L, 78L, 104L)",1334.18518519,13,5,0.986975363585,-7
1623,40,378,375,"(335L, 324L, 86L, 102L)",1329.92298813,13,5,0.98282767688,-6
1624,41,375,370,"(336L, 317L, 79L, 106L)",1317.55187994,13,5,0.970788937176,-5
1625,42,376,369,"(335L, 316L, 82L, 106L)",1310.68889245,13,5,0.964110334195,-4
1626,43,376,366,"(332L, 314L, 89L, 105L)",1310.47056,13,5,0.963897867575,-3
1627,44,375,367,"(329L, 315L, 92L, 105L)",1318.86412512,13,5,0.97206592691,-2
1628,45,370,365,"(326L, 314L, 88L, 102L)",1338.1248766,13,5,0.990809209252,-1
1629,46,368,362,"(322L, 313L, 92L, 98L)",1333.46226723,13,5,0.986271867914,0
1630,47,364,360,"(320L, 310L, 89L, 101L)",1343.29938117,13,5,0.995844692945,1
1631,48,361,361,"(317L, 310L, 88L, 103L)",1337.90109705,13,5,0.99059144187,2
1632,49,360,360,"(317L, 309L, 87L, 103L)",1313.4686926,13,5,0.966815450824,3
1633,50,360,358,"(315L, 307L, 91L, 102L)",1304.82798013,13,5,0.958406884127,4
1634,51,363,355,"(318L, 305L, 91L, 100L)",1302.09253631,13,5,0.955744932124,5
1635,52,362,358,"(315L, 310L, 94L, 97L)",1272.87950792,13,5,0.92731675581,6
1636,53,361,359,"(314L, 312L, 95L, 95L)",1246.60984001,13,5,0.901752862155,7
1637,54,363,360,"(317L, 311L, 93L, 98L)",1199.58475013,13,5,0.855991172239,8
1638,55,363,360,"(316L, 311L, 94L, 99L)",1139.23401265,13,5,0.797261848351,9
1639,56,364,358,"(317L, 308L, 94L, 100L)",1040.00345066,13,5,0.700697265077,10
1640,57,365,356,"(321L, 305L, 89L, 102L)",947.637157534,13,5,0.61081253174,11
1641,58,364,357,"(318L, 306L, 93L, 103L)",861.145111492,13,5,0.526644224973,12
1642,59,367,358,"(323L, 306L, 89L, 105L)",770.309963737,13,5,0.438249500472,13
1643,60,370,359,"(325L, 306L, 90L, 106L)",679.148487937,13,5,0.349537215221,14
1644,61,370,360,"(325L, 306L, 90L, 108L)",610.84607612,13,5,0.28306985072,15
1645,62,371,359,"(327L, 305L, 88L, 109L)",560.137251628,13,5,0.233723395284,16
1646,63,372,361,"(328L, 306L, 88L, 111L)",520.437397305,13,5,0.195090137428,17
1647,64,373,359,"(329L, 305L, 88L, 109L)",495.485609103,13,5,0.170808716651,18
1648,65,374,357,"(331L, 302L, 86L, 110L)",473.746937406,13,5,0.149654087158,19
1649,66,374,357,"(332L, 301L, 84L, 112L)",457.044039735,13,5,0.133399938027,20
1650,67,373,359,"(331L, 302L, 84L, 114L)",445.227881594,13,5,0.121901238797,21
1651,68,371,360,"(330L, 303L, 83L, 115L)",438.483336097,13,5,0.115337895688,22
1652,69,372,363,"(329L, 306L, 86L, 114L)",427.40787949,13,5,0.104559997928,23
1653,70,371,357,"(329L, 301L, 85L, 113L)",421.641869096,13,5,0.0989489001001,24
1654,71,371,355,"(330L, 298L, 82L, 115L)",413.473503687,13,5,0.0909999901488,25
1655,72,371,354,"(333L, 296L, 77L, 116L)",408.851180294,13,5,0.0865018524458,26
1656,73,369,353,"(330L, 295L, 78L, 117L)",397.310856948,13,5,0.0752715772927,27
1657,74,367,356,"(327L, 298L, 80L, 116L)",389.419529531,13,5,0.0675922622899,28
1658,75,368,356,"(328L, 299L, 80L, 115L)",385.981429282,13,5,0.0642465317897,29
1659,76,366,355,"(325L, 297L, 82L, 117L)",372.775696367,13,5,0.0513955908085,30
1660,77,365,355,"(323L, 296L, 84L, 118L)",366.415811418,13,5,0.0452065737606,31
1661,78,363,355,"(320L, 298L, 86L, 115L)",362.135760518,13,5,0.041041512884,32
1662,79,362,352,"(321L, 295L, 82L, 115L)",355.432991343,13,5,0.0345188237134,33
1663,80,357,350,"(317L, 293L, 81L, 115L)",347.204288939,13,5,0.0265111978108,34
1664,81,358,350,"(318L, 292L, 81L, 116L)",346.755082127,13,5,0.0260740596175,35
1665,82,360,349,"(320L, 292L, 80L, 115L)",344.349172884,13,5,0.0237327887546,36
1666,83,360,349,"(320L, 291L, 81L, 116L)",341.147572816,13,5,0.0206172045015,37
1667,84,358,348,"(320L, 290L, 77L, 117L)",341.894131377,13,5,0.0213437056412,38
1668,85,360,348,"(321L, 290L, 79L, 117L)",332.505530791,13,5,0.0122073439708,39
1669,86,362,349,"(323L, 290L, 78L, 118L)",338.132438256,13,5,0.0176830760799,40
1670,87,363,350,"(324L, 292L, 78L, 116L)",319.961163471,13,5,0.0,41
1671,88,362,350,"(323L, 291L, 79L, 118L)",331.59043864,13,5,0.0113168371506,42
1672,89,361,353,"(323L, 294L, 77L, 119L)",341.199597451,13,5,0.0206678314162,43
1673,90,361,352,"(325L, 293L, 72L, 119L)",351.428943259,13,5,0.03062235042,44
1674,91,361,352,"(326L, 292L, 71L, 121L)",350.149341649,13,5,0.0293771272379,45
1675,92,360,350,"(324L, 290L, 72L, 121L)",349.168225918,13,5,0.0284223706607,46
1676,93,357,355,"(321L, 294L, 73L, 122L)",346.2581705,13,5,0.0255904982704,47
1677,94,358,359,"(321L, 298L, 74L, 122L)",341.993286338,13,5,0.0214401966542,48
1678,95,358,361,"(321L, 300L, 75L, 122L)",338.964669739,13,5,0.0184929484085,49
1679,96,361,360,"(323L, 298L, 76L, 124L)",340.124649629,13,5,0.0196217636893,50
1680,97,363,361,"(324L, 299L, 79L, 124L)",331.314104596,13,5,0.0110479272377,51
1681,98,365,361,"(325L, 299L, 81L, 124L)",328.937461011,13,5,0.00873513576706,52
1682,99,367,361,"(325L, 300L, 84L, 123L)",331.783922729,13,5,0.0115051229984,53
1683,100,369,354,"(329L, 294L, 80L, 121L)",340.742625608,13,5,0.0202231368112,54
1684,101,370,353,"(330L, 292L, 81L, 122L)",343.411783749,13,5,0.0228205839928,55
1685,102,371,350,"(331L, 290L, 80L, 121L)",348.498750208,13,5,0.0277708814256,56
1686,103,369,350,"(330L, 290L, 78L, 121L)",345.410038353,13,5,0.0247651524726,57
1687,104,369,350,"(330L, 289L, 78L, 123L)",347.495585739,13,5,0.0267946684824,58
1688,105,371,348,"(334L, 287L, 74L, 123L)",346.095573095,13,5,0.0254322692906,59
1689,106,370,347,"(332L, 286L, 77L, 122L)",344.842999314,13,5,0.0242133477928,60
1690,107,372,345,"(334L, 284L, 76L, 123L)",349.483330541,13,5,0.0287290095227,61
1691,108,373,344,"(336L, 283L, 74L, 123L)",346.677571669,13,5,0.0259986315951,62
1692,109,374,342,"(336L, 282L, 76L, 121L)",354.032344562,13,5,0.0331558074202,63
1693,110,374,341,"(335L, 281L, 79L, 121L)",352.894385027,13,5,0.0320484208845,64
1694,111,375,340,"(335L, 282L, 81L, 117L)",346.380808589,13,5,0.0257098415026,65
1695,112,377,344,"(337L, 285L, 81L, 119L)",345.512761021,13,5,0.0248651153415,66
1696,113,379,345,"(337L, 288L, 85L, 115L)",343.869127517,13,5,0.0232656405307,67
1697,114,382,344,"(340L, 286L, 84L, 117L)",346.591782195,13,5,0.025915146984,68
1698,115,380,344,"(339L, 286L, 82L, 117L)",349.203272605,13,5,0.028456475765,69
1699,116,378,342,"(337L, 284L, 83L, 116L)",351.049550314,13,5,0.0302531504389,70
1700,117,378,339,"(337L, 282L, 83L, 114L)",352.184197024,13,5,0.0313573131538,71
1701,118,378,336,"(336L, 279L, 85L, 114L)",355.091635498,13,5,0.0341866389078,72
1702,119,376,339,"(334L, 283L, 84L, 112L)",358.844503546,13,5,0.0378386804951,73
1703,120,378,341,"(337L, 285L, 82L, 113L)",361.672252252,13,5,0.0405904574671,74
1704,121,377,344,"(336L, 288L, 82L, 113L)",362.055832148,13,5,0.0409637319103,75
1705,122,377,342,"(337L, 286L, 81L, 113L)",366.300621118,13,5,0.0450944782222,76
1706,123,378,340,"(339L, 286L, 78L, 108L)",371.060676329,13,5,0.0497266473697,77
1707,124,377,340,"(339L, 285L, 76L, 111L)",374.99408867,13,5,0.0535543826557,78
1708,125,374,341,"(335L, 286L, 78L, 111L)",378.446112394,13,5,0.0569136625558,79
1709,126,373,344,"(334L, 291L, 79L, 107L)",379.252105897,13,5,0.057698001827,80
1710,127,370,344,"(331L, 289L, 79L, 110L)",376.548387097,13,5,0.0550669225109,81
1711,128,370,343,"(331L, 289L, 78L, 108L)",380.102621418,13,5,0.0585256669665,82
1712,129,373,339,"(336L, 285L, 75L, 109L)",386.430904793,13,5,0.0646839314627,83
1713,130,376,339,"(340L, 285L, 72L, 109L)",388.594945055,13,5,0.0667898315193,84
1714,131,376,339,"(340L, 285L, 72L, 109L)",387.671648352,13,5,0.0658913405746,85
1715,132,376,339,"(340L, 285L, 72L, 109L)",392.457802198,13,5,0.0705489071786,86
1716,133,376,339,"(340L, 285L, 72L, 109L)",391.474285714,13,5,0.0695918143488,87
1717,134,376,339,"(340L, 285L, 72L, 109L)",390.237802198,13,5,0.0683885508271,88
1718,135,376,339,"(340L, 285L, 72L, 109L)",384.510989011,13,5,0.0628155971144,89
1719,136,387,337,"(354L, 285L, 66L, 105L)",393.719000471,13,5,0.0717762214583,90
1720,137,388,334,"(356L, 283L, 64L, 103L)",393.852984706,13,5,0.0719066060047,91
1721,0,258,207,"(217, 172, 82, 71)",2399.87455782,14,1,0.703499894314,-17
1722,1,266,208,"(230L, 175L, 73L, 67L)",2572.82285714,14,1,0.768575419597,-16
1723,2,267,199,"(231L, 165L, 72L, 69L)",2683.75529716,14,1,0.810316141149,-15
1724,3,266,192,"(230L, 157L, 72L, 70L)",2790.02772021,14,1,0.850303430879,-14
1725,4,265,184,"(231L, 149L, 68L, 70L)",2903.5486801,14,1,0.893018138828,-13
1726,5,270,175,"(236L, 142L, 68L, 66L)",3021.21500816,14,1,0.937292630895,-12
1727,6,271,167,"(239L, 135L, 65L, 65L)",3079.16907845,14,1,0.959099098962,-11
1728,7,268,158,"(236L, 125L, 65L, 66L)",3095.45337621,14,1,0.96522641698,-10
1729,8,270,152,"(238L, 120L, 64L, 65L)",3119.9634233,14,1,0.974448850478,-9
1730,9,273,150,"(241L, 116L, 64L, 68L)",3187.86956522,14,1,1.0,-8
1731,10,272,145,"(241L, 110L, 63L, 70L)",3148.53904448,14,1,0.985201043857,-7
1732,11,267,136,"(234L, 100L, 67L, 73L)",3050.12483257,14,1,0.948170575444,-6
1733,12,260,130,"(226L, 93L, 69L, 75L)",3094.31803797,14,1,0.9647992215,-5
1734,13,257,132,"(222L, 94L, 70L, 76L)",2961.15592357,14,1,0.914694105827,-4
1735,14,250,126,"(216L, 88L, 69L, 76L)",3108.91232594,14,1,0.970290636907,-3
1736,15,247,127,"(214L, 89L, 67L, 77L)",3081.79918347,14,1,0.960088732664,-2
1737,16,242,124,"(209L, 85L, 66L, 79L)",3035.65774037,14,1,0.942727020185,-1
1738,17,237,120,"(204L, 81L, 67L, 79L)",2929.66106304,14,1,0.902843485725,0
1739,18,235,114,"(200L, 75L, 71L, 78L)",2891.80508682,14,1,0.888599358738,1
1740,19,229,109,"(194L, 69L, 70L, 80L)",2811.93815664,14,1,0.858547704835,2
1741,20,221,92,"(188L, 53L, 67L, 78L)",2906.74362895,14,1,0.894220307195,3
1742,21,216,78,"(182L, 40L, 69L, 76L)",2789.49349974,14,1,0.850102418913,4
1743,22,214,74,"(179L, 36L, 71L, 77L)",2674.51215003,14,1,0.806838207818,5
1744,23,214,70,"(180L, 31L, 69L, 78L)",2654.42240896,14,1,0.799279009736,6
1745,24,214,68,"(180L, 27L, 68L, 82L)",2586.5971875,14,1,0.773758308281,7
1746,25,216,63,"(184L, 22L, 65L, 83L)",2455.58385093,14,1,0.724461716584,8
1747,26,216,61,"(182L, 18L, 68L, 86L)",2310.97954688,14,1,0.670051230438,9
1748,27,217,64,"(184L, 21L, 67L, 86L)",2184.53742084,14,1,0.622474655227,10
1749,28,220,71,"(188L, 29L, 64L, 85L)",2194.21843854,14,1,0.626117346797,11
1750,29,226,85,"(192L, 44L, 69L, 82L)",2222.19590306,14,1,0.636644470839,12
1751,30,229,95,"(191L, 57L, 76L, 77L)",2169.21871658,14,1,0.616710662575,13
1752,31,235,107,"(200L, 67L, 71L, 81L)",2159.50734921,14,1,0.613056551289,14
1753,32,242,119,"(205L, 82L, 74L, 75L)",2149.40531021,14,1,0.609255441379,15
1754,33,246,127,"(209L, 91L, 74L, 73L)",2100.00705513,14,1,0.590668283194,16
1755,34,249,128,"(210L, 93L, 79L, 71L)",2005.29955947,14,1,0.55503254666,17
1756,35,253,128,"(213L, 93L, 81L, 70L)",1925.3671065,14,1,0.524956238396,18
1757,36,252,128,"(211L, 93L, 83L, 71L)",1866.54358717,14,1,0.502822621388,19
1758,37,257,132,"(215L, 98L, 85L, 69L)",1820.00426844,14,1,0.485311199622,20
1759,38,255,134,"(212L, 100L, 87L, 68L)",1764.66753314,14,1,0.46448956026,21
1760,39,250,129,"(208L, 94L, 85L, 70L)",1715.25954545,14,1,0.445898739971,22
1761,40,248,122,"(207L, 86L, 82L, 72L)",1672.75744781,14,1,0.429906409656,23
1762,41,255,122,"(213L, 87L, 84L, 71L)",1662.55928237,14,1,0.426069130104,24
1763,42,257,121,"(215L, 86L, 85L, 71L)",1605.0153277,14,1,0.404416976876,25
1764,43,261,118,"(218L, 82L, 87L, 72L)",1513.82350108,14,1,0.370104086598,26
1765,44,261,118,"(217L, 82L, 88L, 73L)",1458.99417051,14,1,0.3494733692,27
1766,45,261,119,"(217L, 84L, 88L, 71L)",1410.49336609,14,1,0.331223896168,28
1767,46,263,117,"(219L, 82L, 89L, 71L)",1356.43209877,14,1,0.31088217912,29
1768,47,263,117,"(220L, 81L, 87L, 72L)",1297.53366407,14,1,0.28872037359,30
1769,48,266,116,"(222L, 79L, 89L, 74L)",1210.44439719,14,1,0.255951159838,31
1770,49,272,118,"(228L, 80L, 88L, 77L)",1184.99935261,14,1,0.246376913381,32
1771,50,273,116,"(230L, 78L, 86L, 77L)",1133.2303719,14,1,0.226897718579,33
1772,51,273,114,"(229L, 77L, 89L, 74L)",1091.82698138,14,1,0.211318800501,34
1773,52,275,112,"(230L, 74L, 90L, 76L)",1064.07433078,14,1,0.200876267545,35
1774,53,275,110,"(232L, 72L, 87L, 76L)",1022.6906272,14,1,0.185304757103,36
1775,54,279,109,"(233L, 71L, 93L, 76L)",977.56893783,14,1,0.168326748941,37
1776,55,282,105,"(235L, 66L, 95L, 79L)",923.92287764,14,1,0.148141262527,38
1777,56,287,100,"(239L, 61L, 97L, 78L)",875.659268692,14,1,0.129981039404,39
1778,57,293,100,"(245L, 60L, 96L, 80L)",857.454579509,14,1,0.123131132722,40
1779,58,291,97,"(244L, 56L, 94L, 83L)",845.298014509,14,1,0.118556963123,41
1780,59,289,101,"(241L, 62L, 96L, 79L)",823.200643777,14,1,0.110242351106,42
1781,60,291,106,"(243L, 67L, 97L, 79L)",804.242744063,14,1,0.103109032727,43
1782,61,291,105,"(242L, 67L, 98L, 77L)",783.444777171,14,1,0.0952833494124,44
1783,62,290,106,"(241L, 67L, 99L, 79L)",764.215810835,14,1,0.0880480363743,45
1784,63,289,107,"(240L, 70L, 99L, 75L)",755.472108359,14,1,0.0847580298592,46
1785,64,293,112,"(244L, 74L, 98L, 76L)",745.437555359,14,1,0.0809823130119,47
1786,65,292,116,"(243L, 78L, 98L, 77L)",740.624508753,14,1,0.0791713004879,48
1787,66,293,117,"(245L, 77L, 96L, 81L)",730.795353786,14,1,0.0754728690776,49
1788,67,292,115,"(244L, 74L, 97L, 82L)",726.777874413,14,1,0.0739612058722,50
1789,68,292,116,"(244L, 77L, 97L, 78L)",724.883639545,14,1,0.0732484591755,51
1790,69,290,114,"(242L, 74L, 96L, 80L)",717.322597677,14,1,0.0704034542047,52
1791,70,292,114,"(244L, 75L, 96L, 79L)",716.078153072,14,1,0.0699352050999,53
1792,71,293,115,"(245L, 77L, 97L, 76L)",715.548198281,14,1,0.0697357981871,54
1793,72,292,112,"(244L, 74L, 97L, 77L)",704.820340827,14,1,0.0656992105958,55
1794,73,294,114,"(245L, 75L, 98L, 78L)",695.18733226,14,1,0.0620745834962,56
1795,74,294,115,"(245L, 77L, 99L, 77L)",687.658293248,14,1,0.0592416202898,57
1796,75,293,115,"(245L, 75L, 97L, 80L)",676.962761286,14,1,0.0552171958615,58
1797,76,296,116,"(246L, 77L, 100L, 78L)",670.12630118,14,1,0.0526448303961,59
1798,77,296,119,"(246L, 81L, 100L, 77L)",669.944915988,14,1,0.0525765803082,60
1799,78,295,118,"(247L, 77L, 96L, 83L)",660.757279861,14,1,0.0491195341883,61
1800,79,296,120,"(247L, 80L, 99L, 80L)",662.237118916,14,1,0.0496763555288,62
1801,80,295,119,"(247L, 78L, 97L, 83L)",655.186429061,14,1,0.0470233815029,63
1802,81,292,117,"(243L, 76L, 98L, 83L)",649.73442288,14,1,0.0449719466669,64
1803,82,290,114,"(242L, 72L, 97L, 85L)",642.501708817,14,1,0.0422504821095,65
1804,83,290,115,"(241L, 74L, 98L, 83L)",638.185781007,14,1,0.0406265212468,66
1805,84,291,113,"(243L, 72L, 96L, 83L)",633.85128574,14,1,0.0389955739786,67
1806,85,292,113,"(244L, 70L, 96L, 87L)",610.618678414,14,1,0.0302538047251,68
1807,86,289,109,"(242L, 66L, 95L, 86L)",618.456853663,14,1,0.0332030871036,69
1808,87,289,108,"(241L, 65L, 96L, 86L)",593.540460412,14,1,0.0238277571041,70
1809,88,288,113,"(241L, 71L, 95L, 85L)",598.798190675,14,1,0.0258060914389,71
1810,89,288,114,"(240L, 72L, 97L, 85L)",596.049411375,14,1,0.0247718039809,72
1811,90,283,114,"(234L, 73L, 99L, 83L)",589.295762992,14,1,0.0222305982115,73
1812,91,283,113,"(233L, 71L, 100L, 84L)",586.295182671,14,1,0.021101565192,74
1813,92,285,110,"(235L, 68L, 100L, 84L)",585.135174655,14,1,0.0206650871736,75
1814,93,288,107,"(238L, 65L, 101L, 85L)",574.901967005,14,1,0.0168146222327,76
1815,94,290,110,"(240L, 68L, 101L, 85L)",570.371433051,14,1,0.015109911183,77
1816,95,289,110,"(239L, 67L, 101L, 87L)",565.449669587,14,1,0.0132579915976,78
1817,96,294,109,"(244L, 65L, 100L, 89L)",562.862530218,14,1,0.0122845246478,79
1818,97,295,110,"(244L, 65L, 102L, 90L)",549.781787727,14,1,0.00736261334803,80
1819,98,296,108,"(245L, 63L, 102L, 90L)",541.962293072,14,1,0.00442035994567,81
1820,99,288,109,"(237L, 66L, 103L, 86L)",546.485280728,14,1,0.00612223153828,82
1821,100,288,111,"(237L, 68L, 102L, 87L)",553.330586081,14,1,0.00869792521824,83
1822,101,296,109,"(245L, 66L, 102L, 86L)",551.171504786,14,1,0.00788552434504,84
1823,102,302,109,"(252L, 66L, 100L, 87L)",548.795566112,14,1,0.00699152620907,85
1824,103,306,108,"(256L, 63L, 101L, 90L)",542.852776444,14,1,0.00475542350772,86
1825,104,308,110,"(259L, 65L, 99L, 90L)",544.859137056,14,1,0.00551035993219,87
1826,105,313,108,"(264L, 63L, 98L, 91L)",541.041389961,14,1,0.00407385030159,88
1827,106,317,113,"(269L, 67L, 96L, 92L)",546.664899423,14,1,0.00618981694359,89
1828,107,320,110,"(273L, 64L, 94L, 92L)",543.326049633,14,1,0.00493350274583,90
1829,108,321,114,"(275L, 66L, 93L, 96L)",541.573472842,14,1,0.00427405795373,91
1830,109,320,112,"(273L, 65L, 94L, 95L)",540.451962731,14,1,0.00385206560187,92
1831,110,319,111,"(272L, 64L, 95L, 94L)",542.188597843,14,1,0.00450551199348,93
1832,111,320,112,"(272L, 65L, 97L, 95L)",537.298828697,14,1,0.00266563096005,94
1833,112,320,110,"(271L, 63L, 99L, 95L)",532.181209011,14,1,0.000740016249766,95
